casualty_class,gender,age,severe,pedestrian_location,pedestrian_movement,travel,year
passenger,female,18,False,N/A,N/A,car,2010
passenger,female,30,True,N/A,N/A,pedestrian,2011
passenger,female,33,False,N/A,N/A,motorbike,2012
pedestrian,female,34,False,Not on Crossing,Drivers N/Side Msk,bicycle,2006
driver,female,25,False,N/A,N/A,bus,2005
driver,male,65,False,N/A,N/A,bus,2006
passenger,female,39,True,N/A,N/A,motorbike,2009
pedestrian,female,67,False,Not on Crossing,Drivers N/Side,bicycle,2011
pedestrian,male,22,False,Pedestrian Crossing,Drivers N/Side,bicycle,2012
passenger,male,70,False,N/A,N/A,car,2011
driver,male,32,True,N/A,N/A,motorbike,2005
pedestrian,male,12,False,Not on Crossing,Drivers N/Side,bicycle,2009
passenger,female,39,False,N/A,N/A,car,2006
driver,male,Unknown,False,N/A,N/A,bus,2006
driver,male,Unknown,False,N/A,N/A,car,2007
passenger,female,48,False,N/A,N/A,pedestrian,2013
driver,female,39,False,N/A,N/A,car,2007
passenger,female,65,False,N/A,N/A,car,2014
passenger,female,40,False,N/A,N/A,car,2010
passenger,female,28,False,N/A,N/A,pedestrian,2007
passenger,female,45,True,N/A,N/A,pedestrian,2007
passenger,female,25,False,N/A,N/A,car,2007
passenger,male,54,False,N/A,N/A,car,2010
passenger,male,25,False,N/A,N/A,car,2007
passenger,male,38,True,N/A,N/A,car,2010
driver,female,49,False,N/A,N/A,car,2011
pedestrian,male,20,True,Pedestrian Crossing,Drivers N/Side,bicycle,2010
passenger,male,19,True,N/A,N/A,car,2006
pedestrian,female,51,True,Not on Crossing,Drivers O/Side,bicycle,2012
driver,male,Unknown,False,N/A,N/A,car,2007
driver,male,48,False,N/A,N/A,bus,2013
passenger,female,39,False,N/A,N/A,motorbike,2012
driver,male,79,False,N/A,N/A,bus,2009
passenger,female,68,False,N/A,N/A,motorbike,2014
passenger,male,26,False,N/A,N/A,car,2006
passenger,male,23,True,N/A,N/A,car,2005
driver,male,61,False,N/A,N/A,car,2005
passenger,female,19,False,N/A,N/A,car,2012
passenger,female,37,False,N/A,N/A,car,2012
passenger,male,80,True,N/A,N/A,car,2006
pedestrian,male,70,True,Close to Crossing,Drivers N/Side,bicycle,2008
passenger,female,27,False,N/A,N/A,car,2009
passenger,female,35,False,N/A,N/A,pedestrian,2011
pedestrian,female,12,False,Not on Crossing,Drivers N/Side Msk,bicycle,2008
driver,male,Unknown,False,N/A,N/A,car,2012
passenger,female,80,False,N/A,N/A,car,2013
driver,male,43,True,N/A,N/A,bus,2012
passenger,female,31,False,N/A,N/A,motorbike,2011
passenger,male,46,False,N/A,N/A,car,2005
driver,male,33,False,N/A,N/A,car,2014
passenger,male,28,False,N/A,N/A,car,2007
pedestrian,male,45,False,Pedestrian Crossing,Drivers N/Side,bicycle,2013
passenger,female,26,False,N/A,N/A,car,2011
passenger,female,Unknown,True,N/A,N/A,motorbike,2013
passenger,male,26,False,N/A,N/A,pedestrian,2008
passenger,female,21,False,N/A,N/A,car,2007
driver,male,7,False,N/A,N/A,car,2014
driver,male,61,False,N/A,N/A,car,2009
driver,female,10,False,N/A,N/A,car,2005
passenger,female,41,False,N/A,N/A,taxi,2008
driver,male,28,False,N/A,N/A,car,2013
driver,male,64,False,N/A,N/A,car,2011
passenger,female,33,False,N/A,N/A,motorbike,2009
pedestrian,female,32,False,Pedestrian Crossing,Drivers O/Side,bicycle,2005
driver,male,61,False,N/A,N/A,car,2010
passenger,male,23,False,N/A,N/A,car,2010
passenger,female,42,False,N/A,N/A,car,2012
driver,female,20,False,N/A,N/A,car,2008
passenger,female,60,False,N/A,N/A,car,2009
passenger,female,32,False,N/A,N/A,pedestrian,2010
passenger,female,80,False,N/A,N/A,car,2012
passenger,male,40,False,N/A,N/A,pedestrian,2010
pedestrian,female,29,False,Not on Crossing,Drivers N/Side,bicycle,2012
pedestrian,female,11,False,Not on Crossing,Drivers N/Side,bicycle,2006
driver,female,20,False,N/A,N/A,car,2014
driver,female,56,False,N/A,N/A,bus,2005
passenger,female,33,False,N/A,N/A,motorbike,2007
pedestrian,female,Unknown,False,Not on Crossing,Drivers N/Side,bicycle,2006
pedestrian,female,8,False,Not on Crossing,Drivers O/Side,bicycle,2005
passenger,female,37,False,N/A,N/A,car,2007
driver,female,35,False,N/A,N/A,other,2008
passenger,female,50,False,N/A,N/A,motorbike,2009
passenger,female,45,False,N/A,N/A,other,2008
pedestrian,male,Unknown,True,Not on Crossing,Drivers N/Side,bicycle,2011
passenger,female,34,False,N/A,N/A,pedestrian,2014
pedestrian,female,13,True,Close to Crossing,Drivers O/Side,bicycle,2008
passenger,male,Unknown,False,N/A,N/A,car,2011
passenger,female,35,True,N/A,N/A,pedestrian,2014
passenger,female,37,False,N/A,N/A,motorbike,2011
passenger,female,79,False,N/A,N/A,car,2009
passenger,female,35,False,N/A,N/A,car,2006
pedestrian,female,3,False,Not on Crossing,Drivers O/Side,bicycle,2009
passenger,female,54,False,N/A,N/A,car,2009
driver,male,23,False,N/A,N/A,other,2012
passenger,female,16,False,N/A,N/A,motorbike,2007
passenger,male,26,False,N/A,N/A,car,2006
passenger,female,44,False,N/A,N/A,car,2010
passenger,male,37,False,N/A,N/A,car,2005
pedestrian,male,31,False,Not on Crossing,Drivers O/Side,bicycle,2010
pedestrian,female,18,True,Not on Crossing,Drivers N/Side,bicycle,2008
pedestrian,male,30,True,Not on Crossing,Drivers N/Side,bicycle,2014
driver,female,21,False,N/A,N/A,car,2013
pedestrian,female,25,False,Pedestrian Crossing,Drivers N/Side,bicycle,2008
pedestrian,female,33,False,Pedestrian Crossing,Drivers N/Side,bicycle,2009
driver,male,40,False,N/A,N/A,car,2007
passenger,female,38,False,N/A,N/A,car,2012
passenger,male,20,False,N/A,N/A,car,2007
pedestrian,female,Unknown,True,Not on Crossing,Drivers O/Side,bicycle,2006
passenger,female,37,False,N/A,N/A,pedestrian,2011
passenger,female,29,False,N/A,N/A,motorbike,2006
pedestrian,male,20,False,Close to Crossing,Unknown Or Other,bicycle,2012
pedestrian,female,17,False,Footpath,Unknown Or Other,bicycle,2009
passenger,male,46,False,N/A,N/A,car,2007
passenger,female,16,False,N/A,N/A,pedestrian,2011
passenger,female,16,False,N/A,N/A,motorbike,2010
passenger,female,Unknown,False,N/A,N/A,car,2006
pedestrian,female,12,False,Close to Crossing,Drivers N/Side,bicycle,2007
pedestrian,female,23,False,Not on Crossing,Drivers N/Side,bicycle,2005
passenger,female,28,False,N/A,N/A,car,2006
passenger,female,Unknown,False,N/A,N/A,car,2012
passenger,female,9,False,N/A,N/A,pedestrian,2011
passenger,female,Unknown,False,N/A,N/A,motorbike,2006
pedestrian,female,33,True,Not on Crossing,Drivers N/Side Msk,bicycle,2011
driver,male,16,False,N/A,N/A,car,2006
passenger,female,53,False,N/A,N/A,motorbike,2012
pedestrian,female,26,False,Close to Crossing,Drivers N/Side Msk,bicycle,2010
passenger,female,56,False,N/A,N/A,pedestrian,2011
passenger,male,26,False,N/A,N/A,car,2011
passenger,female,46,False,N/A,N/A,motorbike,2008
pedestrian,male,34,True,Not on Crossing,Drivers N/Side Msk,bicycle,2009
driver,male,Unknown,False,N/A,N/A,car,2009
passenger,female,26,False,N/A,N/A,car,2012
passenger,female,29,False,N/A,N/A,motorbike,2013
passenger,female,21,False,N/A,N/A,motorbike,2014
passenger,female,33,False,N/A,N/A,motorbike,2012
passenger,female,37,False,N/A,N/A,motorbike,2009
passenger,female,39,False,N/A,N/A,pedestrian,2005
passenger,female,65,False,N/A,N/A,car,2005
pedestrian,female,16,False,Pedestrian Crossing,Drivers N/Side,bicycle,2013
pedestrian,male,Unknown,True,Not on Crossing,Drivers N/Side,bicycle,2009
pedestrian,male,24,True,Not on Crossing,Drivers N/Side,bicycle,2014
pedestrian,female,86,True,Pedestrian Crossing,Drivers N/Side,bicycle,2007
driver,male,23,True,N/A,N/A,motorbike,2006
passenger,female,30,False,N/A,N/A,car,2005
passenger,female,Unknown,False,N/A,N/A,pedestrian,2008
passenger,male,Unknown,False,N/A,N/A,car,2007
passenger,female,Unknown,False,N/A,N/A,car,2009
passenger,female,19,False,N/A,N/A,motorbike,2008
pedestrian,male,25,False,Close to Crossing,Drivers N/Side,bicycle,2012
passenger,female,34,False,N/A,N/A,car,2014
passenger,female,45,True,N/A,N/A,motorbike,2007
driver,male,19,False,N/A,N/A,car,2014
passenger,female,30,False,N/A,N/A,motorbike,2005
passenger,female,41,False,N/A,N/A,car,2011
passenger,male,28,False,N/A,N/A,car,2006
passenger,female,36,False,N/A,N/A,car,2009
passenger,female,26,False,N/A,N/A,motorbike,2014
pedestrian,male,28,False,Close to Crossing,Drivers N/Side,bicycle,2010
passenger,female,20,False,N/A,N/A,car,2007
passenger,female,36,False,N/A,N/A,taxi,2005
passenger,female,81,False,N/A,N/A,car,2007
passenger,female,54,False,N/A,N/A,car,2013
passenger,male,50,False,N/A,N/A,motorbike,2012
driver,male,18,False,N/A,N/A,car,2012
pedestrian,female,29,False,Not on Crossing,Unknown Or Other,bicycle,2010
passenger,male,31,False,N/A,N/A,car,2009
passenger,male,67,False,N/A,N/A,car,2006
passenger,male,39,False,N/A,N/A,car,2005
pedestrian,female,29,True,Close to Crossing,Drivers N/Side,bicycle,2007
driver,male,18,False,N/A,N/A,car,2009
driver,male,Unknown,False,N/A,N/A,bus,2010
pedestrian,male,49,False,In road,Unknown Or Other,bicycle,2006
driver,male,1,False,N/A,N/A,car,2007
pedestrian,male,41,False,Pedestrian Crossing,Drivers N/Side,bicycle,2007
passenger,female,17,False,N/A,N/A,motorbike,2006
passenger,female,56,False,N/A,N/A,pedestrian,2009
passenger,female,33,False,N/A,N/A,pedestrian,2011
pedestrian,male,46,False,Not on Crossing,Drivers O/Side,bicycle,2011
passenger,female,45,False,N/A,N/A,taxi,2013
passenger,female,68,False,N/A,N/A,car,2007
passenger,female,29,False,N/A,N/A,car,2006
passenger,female,36,True,N/A,N/A,motorbike,2006
pedestrian,female,66,False,Not on Crossing,Unknown Or Other,bicycle,2009
passenger,male,29,False,N/A,N/A,car,2005
driver,female,19,False,N/A,N/A,car,2010
passenger,female,45,True,N/A,N/A,car,2011
passenger,female,Unknown,False,N/A,N/A,pedestrian,2010
passenger,female,40,False,N/A,N/A,car,2006
passenger,female,52,False,N/A,N/A,car,2010
passenger,female,42,False,N/A,N/A,pedestrian,2008
passenger,female,25,False,N/A,N/A,car,2007
pedestrian,female,13,False,Not on Crossing,Drivers N/Side,bicycle,2012
passenger,female,27,False,N/A,N/A,car,2012
passenger,female,72,False,N/A,N/A,pedestrian,2007
passenger,male,24,True,N/A,N/A,car,2007
pedestrian,female,15,True,Close to Crossing,Drivers O/Side,bicycle,2010
passenger,male,20,False,N/A,N/A,car,2014
passenger,female,74,False,N/A,N/A,car,2011
passenger,female,19,False,N/A,N/A,car,2007
passenger,female,47,False,N/A,N/A,motorbike,2013
pedestrian,female,31,True,Close to Crossing,Drivers O/Side,bicycle,2014
driver,male,57,True,N/A,N/A,car,2008
passenger,female,40,False,N/A,N/A,car,2012
driver,male,15,False,N/A,N/A,other,2013
passenger,female,43,False,N/A,N/A,motorbike,2006
passenger,female,48,False,N/A,N/A,car,2008
pedestrian,male,11,False,Unknown,Unknown Or Other,bicycle,2007
driver,female,22,False,N/A,N/A,bus,2005
passenger,female,42,False,N/A,N/A,car,2014
passenger,female,Unknown,False,N/A,N/A,pedestrian,2008
driver,female,76,False,N/A,N/A,bus,2005
passenger,male,52,False,N/A,N/A,car,2008
passenger,female,28,False,N/A,N/A,motorbike,2009
passenger,female,43,False,N/A,N/A,motorbike,2006
passenger,male,30,False,N/A,N/A,car,2010
passenger,male,25,False,N/A,N/A,motorbike,2010
driver,male,Unknown,False,N/A,N/A,bus,2006
passenger,female,29,False,N/A,N/A,car,2013
passenger,male,43,False,N/A,N/A,car,2008
passenger,female,23,False,N/A,N/A,motorbike,2008
passenger,female,36,False,N/A,N/A,motorbike,2007
driver,male,20,False,N/A,N/A,car,2006
driver,male,14,False,N/A,N/A,bus,2011
driver,male,3,False,N/A,N/A,bus,2007
passenger,female,29,False,N/A,N/A,motorbike,2011
passenger,male,47,False,N/A,N/A,car,2010
passenger,male,29,False,N/A,N/A,pedestrian,2010
passenger,female,33,True,N/A,N/A,car,2008
passenger,female,32,False,N/A,N/A,other,2013
passenger,female,60,False,N/A,N/A,car,2013
driver,male,33,False,N/A,N/A,car,2011
passenger,female,21,False,N/A,N/A,car,2012
passenger,female,29,False,N/A,N/A,car,2013
pedestrian,female,12,False,Not on Crossing,Drivers N/Side,bicycle,2007
passenger,female,26,False,N/A,N/A,motorbike,2008
passenger,male,33,False,N/A,N/A,car,2007
passenger,male,Unknown,True,N/A,N/A,car,2009
passenger,female,53,False,N/A,N/A,car,2013
pedestrian,male,45,False,Close to Crossing,Drivers N/Side,bicycle,2009
pedestrian,female,Unknown,False,Not on Crossing,Unknown Or Other,bicycle,2006
passenger,female,Unknown,False,N/A,N/A,pedestrian,2007
driver,male,6,False,N/A,N/A,car,2014
passenger,female,45,False,N/A,N/A,pedestrian,2006
driver,female,49,False,N/A,N/A,bus,2013
passenger,female,50,False,N/A,N/A,car,2010
pedestrian,female,16,False,Pedestrian Crossing,Drivers O/Side,bicycle,2005
passenger,male,Unknown,False,N/A,N/A,car,2006
passenger,female,27,False,N/A,N/A,motorbike,2009
passenger,female,39,False,N/A,N/A,car,2005
passenger,male,43,False,N/A,N/A,car,2014
passenger,male,36,False,N/A,N/A,car,2007
passenger,female,21,False,N/A,N/A,motorbike,2014
driver,male,24,True,N/A,N/A,bus,2014
driver,female,25,False,N/A,N/A,car,2012
passenger,male,19,False,N/A,N/A,car,2006
passenger,male,22,False,N/A,N/A,car,2007
pedestrian,female,46,True,Not on Crossing,Drivers N/Side,bicycle,2014
passenger,female,28,False,N/A,N/A,motorbike,2010
passenger,female,25,False,N/A,N/A,motorbike,2007
passenger,male,Unknown,False,N/A,N/A,car,2011
driver,male,36,False,N/A,N/A,car,2006
passenger,female,Unknown,False,N/A,N/A,car,2009
passenger,female,28,False,N/A,N/A,motorbike,2012
pedestrian,male,11,False,Not on Crossing,Drivers N/Side,bicycle,2006
passenger,female,53,False,N/A,N/A,car,2008
pedestrian,male,27,False,Footpath,Unknown Or Other,bicycle,2006
passenger,male,29,False,N/A,N/A,car,2010
driver,female,23,False,N/A,N/A,car,2013
passenger,female,48,False,N/A,N/A,motorbike,2011
passenger,female,36,False,N/A,N/A,car,2010
driver,male,22,False,N/A,N/A,motorbike,2005
passenger,female,51,False,N/A,N/A,pedestrian,2008
passenger,female,40,False,N/A,N/A,pedestrian,2010
pedestrian,female,11,False,Not on Crossing,Drivers N/Side,bicycle,2010
passenger,female,22,False,N/A,N/A,motorbike,2012
pedestrian,female,24,False,Not on Crossing,Drivers O/Side,bicycle,2014
passenger,male,29,True,N/A,N/A,car,2014
passenger,female,38,False,N/A,N/A,car,2012
passenger,female,47,False,N/A,N/A,motorbike,2005
driver,female,20,False,N/A,N/A,car,2012
passenger,male,38,False,N/A,N/A,pedestrian,2005
passenger,male,48,False,N/A,N/A,car,2008
passenger,female,32,False,N/A,N/A,car,2013
passenger,male,25,False,N/A,N/A,car,2011
passenger,female,44,False,N/A,N/A,motorbike,2012
passenger,female,43,False,N/A,N/A,car,2005
pedestrian,male,69,False,Footpath,Unknown Or Other,bicycle,2012
passenger,female,45,False,N/A,N/A,taxi,2007
pedestrian,female,8,False,Close to Crossing,Drivers N/Side,bicycle,2010
pedestrian,male,54,False,Not on Crossing,Drivers N/Side,bicycle,2007
driver,female,13,False,N/A,N/A,motorbike,2005
pedestrian,female,11,False,Not on Crossing,Drivers N/Side,bicycle,2012
passenger,female,34,False,N/A,N/A,taxi,2014
passenger,female,Unknown,False,N/A,N/A,pedestrian,2006
passenger,male,21,False,N/A,N/A,car,2008
driver,female,11,False,N/A,N/A,bus,2013
passenger,male,32,False,N/A,N/A,motorbike,2006
passenger,female,57,True,N/A,N/A,pedestrian,2007
passenger,female,45,False,N/A,N/A,taxi,2009
passenger,male,56,True,N/A,N/A,pedestrian,2008
driver,male,78,False,N/A,N/A,bus,2005
passenger,female,27,True,N/A,N/A,motorbike,2013
passenger,female,41,False,N/A,N/A,car,2013
passenger,female,45,False,N/A,N/A,car,2008
driver,female,37,False,N/A,N/A,other,2005
passenger,female,34,True,N/A,N/A,pedestrian,2007
driver,male,33,False,N/A,N/A,car,2011
passenger,male,45,False,N/A,N/A,pedestrian,2007
passenger,male,48,False,N/A,N/A,car,2007
pedestrian,male,28,False,Close to Crossing,Drivers N/Side Msk,bicycle,2007
passenger,female,20,False,N/A,N/A,motorbike,2008
driver,male,27,True,N/A,N/A,car,2009
pedestrian,female,77,False,Pedestrian Crossing,Drivers N/Side,bicycle,2006
passenger,female,22,False,N/A,N/A,pedestrian,2012
pedestrian,female,35,False,Not on Crossing,Drivers N/Side,bicycle,2005
driver,male,49,False,N/A,N/A,bus,2014
driver,male,76,False,N/A,N/A,bus,2009
passenger,female,41,False,N/A,N/A,taxi,2009
pedestrian,female,12,False,Close to Crossing,Drivers O/Side,bicycle,2008
passenger,female,29,False,N/A,N/A,motorbike,2007
passenger,female,44,False,N/A,N/A,car,2014
passenger,female,28,False,N/A,N/A,car,2008
passenger,female,36,False,N/A,N/A,car,2005
pedestrian,male,33,False,Not on Crossing,Drivers O/Side,bicycle,2014
passenger,female,31,True,N/A,N/A,motorbike,2008
passenger,male,Unknown,False,N/A,N/A,car,2008
passenger,female,25,False,N/A,N/A,car,2011
passenger,female,31,False,N/A,N/A,pedestrian,2009
passenger,female,47,False,N/A,N/A,bus,2007
driver,male,14,False,N/A,N/A,car,2006
passenger,female,23,False,N/A,N/A,car,2008
passenger,male,32,False,N/A,N/A,pedestrian,2013
driver,male,37,False,N/A,N/A,motorbike,2006
driver,female,Unknown,False,N/A,N/A,car,2005
passenger,male,48,False,N/A,N/A,car,2014
passenger,male,47,False,N/A,N/A,car,2005
driver,female,Unknown,False,N/A,N/A,taxi,2011
pedestrian,female,31,False,Close to Crossing,Unknown Or Other,bicycle,2014
driver,female,77,False,N/A,N/A,bus,2007
passenger,female,36,True,N/A,N/A,pedestrian,2012
driver,male,36,False,N/A,N/A,other,2007
pedestrian,male,13,False,Pedestrian Crossing,Drivers N/Side,bicycle,2012
passenger,female,22,False,N/A,N/A,car,2006
passenger,male,22,False,N/A,N/A,car,2008
passenger,female,27,False,N/A,N/A,car,2010
pedestrian,female,37,False,In road,Unknown Or Other,bicycle,2005
driver,male,41,False,N/A,N/A,car,2013
passenger,female,42,False,N/A,N/A,pedestrian,2013
passenger,female,70,False,N/A,N/A,pedestrian,2013
passenger,male,42,False,N/A,N/A,car,2009
passenger,male,19,False,N/A,N/A,car,2014
driver,female,15,False,N/A,N/A,car,2011
passenger,female,19,False,N/A,N/A,motorbike,2005
passenger,female,43,False,N/A,N/A,pedestrian,2013
passenger,female,25,False,N/A,N/A,motorbike,2006
passenger,female,43,False,N/A,N/A,taxi,2008
passenger,male,50,True,N/A,N/A,pedestrian,2012
passenger,female,23,False,N/A,N/A,car,2014
pedestrian,female,32,False,Pedestrian Crossing,Drivers O/Side,bicycle,2013
passenger,female,18,False,N/A,N/A,car,2005
pedestrian,female,45,False,In road,In Rd Not Crossing,bicycle,2005
passenger,female,20,False,N/A,N/A,motorbike,2009
passenger,female,Unknown,False,N/A,N/A,taxi,2014
pedestrian,male,49,False,Not on Crossing,Drivers O/Side,bicycle,2005
passenger,female,26,False,N/A,N/A,pedestrian,2005
passenger,female,36,False,N/A,N/A,car,2014
passenger,female,33,False,N/A,N/A,motorbike,2006
passenger,male,Unknown,False,N/A,N/A,pedestrian,2014
driver,male,35,False,N/A,N/A,bus,2007
pedestrian,female,32,False,Unknown,Unknown Or Other,bicycle,2005
passenger,female,35,False,N/A,N/A,car,2005
passenger,female,26,False,N/A,N/A,pedestrian,2009
passenger,female,31,True,N/A,N/A,motorbike,2005
driver,male,16,False,N/A,N/A,car,2007
pedestrian,female,17,False,Pedestrian Crossing,Drivers N/Side,bicycle,2008
passenger,female,14,False,N/A,N/A,pedestrian,2009
pedestrian,male,14,False,Close to Crossing,Drivers N/Side Msk,bicycle,2008
passenger,male,48,False,N/A,N/A,car,2014
driver,female,29,False,N/A,N/A,taxi,2011
passenger,female,30,False,N/A,N/A,motorbike,2008
driver,female,32,False,N/A,N/A,car,2014
pedestrian,male,47,False,Pedestrian Crossing,Drivers N/Side,bicycle,2012
passenger,female,23,False,N/A,N/A,motorbike,2008
passenger,female,21,False,N/A,N/A,motorbike,2008
driver,male,Unknown,False,N/A,N/A,car,2012
driver,male,50,False,N/A,N/A,bus,2014
passenger,female,29,False,N/A,N/A,motorbike,2014
passenger,female,25,False,N/A,N/A,pedestrian,2014
pedestrian,male,73,False,Not on Crossing,Drivers N/Side Msk,bicycle,2012
passenger,female,35,False,N/A,N/A,car,2008
passenger,female,24,False,N/A,N/A,car,2005
pedestrian,female,15,False,In road,Back To Traffic,bicycle,2012
